id,label,source,title,create_date,news_date,source_comment_num,topic_word,content,last_time,r_weight
21,sport,Twitter, 足篮两开花！纳什加盟特纳体育将参与NBA与足球欧冠报道 ,2019-08-07 14:00:40,2019-08-07 10:07:00,10,,"[虎扑8月7日讯 NBA on TNT官方今天在推特上传了一张前NBA球员史蒂夫-纳什的封面照（见新闻配图）。, “@史蒂夫-纳什将会在特纳体育（TNT母公司）延续他的生涯。两届常规赛MVP得主将会加盟@NBA on TNT，并且他还会参与@B/R football关于足球欧冠联赛的报道。”TNT官方写道。, 纳什职业生涯常规赛共出战1217场常规赛，场均出场31.3分钟，得到14.3分3.0篮板8.5助攻。]",202409.0,0.006373431700786763
22,sport,体育画报, 韦德：我热爱比赛，想与年轻球员接轨，望其学会照料身体 ,2019-08-07 14:00:42,2019-08-07 10:01:38,7,,"[虎扑8月7日讯 近日，热火名宿德维恩-韦德举办了其个人第二次“The Invitational”年度篮球训练营，参加训练营的是一些年轻的NBA球员，包括国王后卫达龙-福克斯、太阳后卫德文-布克，公牛新秀科比-怀特等等。训练营为期一周，韦德将向这些年轻球员传授自己在场上和场外方面的经验。期间，韦德接受了《体育画报》的采访。, “当你做一件事情两年之后，这件事情就会被称为“年度的”，现在这成为了一件重要的事。对我来说，当我退役之后，这始终都是关于得到一个机会，我理解作为一名球员和生意人，我应该回馈给比赛和下一代球员的东西。”, , 韦德：是的，这样看待这件事是一种羞耻，我会尊重每一代人，不仅仅是在体育领域，还有音乐领域，表演领域等很多方面，我们这一代人与他们不同，现在这一代人跟我这一代比也不同。这就是世界运转的方式。对我来说，这没什么，最重要的是比赛在不断发展。我不介意比赛是怎么打的，我们过去是怎么打球的就是我们过去怎么打球的。而比起我们打球的那个时代，比赛的方式将永远不一样了。对我来说，问题永远在于要与下一代接轨。我热爱篮球比赛，我永远都会热爱篮球比赛，我只是想确保我在尽可能长的时间里回馈比赛。, , 韦德：他们对比赛的热爱，这是高于一切的，他们对比赛的热爱是非常明显的。我喜欢跟他们在一起，是因为我对比赛有相同的热爱，无论我们的年龄是什么，无论我们来自于什么样的背景，从一些照片和视频中你可以看到很多笑容，无论是一些刚刚进入联盟的年轻球员，还是一些像我一样已经退役的球员，那种笑容是真诚的。这就是我们与彼此相连的方式。, , 韦德：你知道吗？如果他们不告诉我的话我也不知道啊。（大笑）当你年轻的时候，特别是以我们这种方式进入联盟，我不知道你是否会听从他们说的所有话。你会想，这个人已经老了，我很年轻，我有些这样的实力，我是不可摧毁的，所以你不太会去思考老将们说的话。那些我对年轻球员说我真希望我事前就知道的事，曾经那些老将们可能告诉过我一些。我希望我事前能做得更好的事是，我希望我能知道如何以一种好得多的方式，一种不同的方式照料我的身体。伤病不期而至，有的时候你对它们毫无办法，但是我希望我事前可以知道，我应该以我在生涯末期学到的那种完全不同的方式照料我的身体，我希望把这种方式传授给年轻人。, 在其职业生涯中，韦德共出场1054次常规赛，场均出场33.9分钟，得到22.0分4.7篮板5.4助攻1.54抢断0.84盖帽。]",202731.0,0.00423681459103389
23,sport,Instagram, 塔克社媒发鸡汤：抓住眼前的机会，一切皆有可能 ,2019-08-07 14:00:44,2019-08-07 09:59:10,7,,"[虎扑8月7日讯 休斯顿火箭队球员PJ-塔克今天在个人Instagram上传了三张自己在美国男篮训练营的照片（见新闻配图）。, “我不清楚是否有人曾有过和我一样的经历、看过我所看过的一切，处在今天我已经处在的位置并且我不会去改变任何事情。永远不要将你的人生轨迹与他人比较，你所经历的一切能够让你为那些你从未敢想象的那些事情变为可能而做好准备。只要你对自己保持真实并且抓住你眼前的每个机会，一切皆有可能。”塔克写道。, 塔克入选了2019年男篮世界杯美国男篮训练营名单，目前正在拉斯维加斯随队训练。2018-19赛季常规赛。塔克场均出场34.2分钟，得到7.3分5.8篮板1.61抢断。, , ]",202879.0,0.004231252861921669
24,sport,NBA官网, 约瑟夫：我想要帮助加拿大男篮打进明年的奥运会 ,2019-08-07 14:00:45,2019-08-07 09:39:00,9,,"[虎扑8月7日讯 国王球员科里-约瑟夫目前正在参加加拿大男篮训练营，在此期间他接受了媒体采访。, 约瑟夫此前已经多次代表加拿大男篮征战国际赛场，当被问及再次为国出战的感受时，约瑟夫说：“永远都不会过时，我现在的年纪是比之前更大了，但代表国家队出战永远都不会过时。我在过去很长时间里都在做同样的事情，就是帮助国家队打进奥运会，我们在明年夏天又有新的机会。”, 加拿大男篮将于当地时间8月7和8月9日举行两场热身赛，随后赶赴澳大利亚参加热身赛。本届世界杯，加拿大与塞内加尔、立陶宛和澳大利亚同处H组，北京时间9月1日小组赛揭幕战，加拿大将在东莞对阵澳大利亚。]",204089.0,0.0055816064582814165
25,sport,Instagram, 库兹马手持Taco呼叫詹姆斯：兄弟，今天是什么日子啊？ ,2019-08-07 14:00:47,2019-08-07 09:30:52,8,,"[虎扑8月7日讯 湖人前锋凯尔-库兹马今日通过Instagram Story分享了自己享用墨西哥煎玉米卷Taco的照片。, “兄弟，今天是什么日子啊？@勒布朗-詹姆斯”库兹马配文道。, 当地时间今日是Taco Tuesday的传统饮食习俗，而詹姆斯曾多次发布自己激情呐喊庆祝Taco Tuesday的社媒动态。目前，詹姆斯还未对库兹马的提问作出回应。, 此外，库兹马还晒出了一张个人自拍照。, , ]",204577.0,0.004862955452844212
26,sport,NBC, 斯马特谈因伤缺席美国队训练：只是一种预防性的选择 ,2019-08-07 14:00:49,2019-08-07 09:29:38,2,,"[虎扑8月7日讯 根据此前报道，凯尔特人后卫马库斯-斯马特由于左脚踝酸痛并未参加美国队今天对媒体的公开训练，在随后的采访中，斯马特谈起了自己目前的情况。, “这只是一种预防性的选择，”斯马特说道，“这才是训练营开始的第2天，所以你不能强迫任何事情，做任何愚蠢的事。”, 斯马特透露，他并没在球场上的任何碰撞中受伤，只是自己感觉脚踝有点疼痛，于是才决定的休息。, “对此一定要聪明些……我的使用率非常重要，所以今天要放松一下。作为一名球员，随着成长和成熟，你要学会谨慎。”斯马特如此说道。, 在被问到他是否计划在明天重返训练场的问题时，斯马特给出了肯定的答案。, “我会在的，”斯马特说道，“就像我说的那样，只是今天有点疼而已。然后我会去接受治疗，做些预防措施。我们这里有很棒的训练师和队医，他们会做好工作，确保我能回到球场。”, 采访中斯马特一再强调，对他来说，今年夏天有机会代表美国国家队参加世锦赛是多么重要。, “我们在为比自身更伟大的事情而战。”斯马特如此说道。]",204651.0,0.0006942558267514751
27,sport,Twitter, 古德温谈签约老鹰：经纪人打电话时，我在玩《使命召唤》 ,2019-08-07 14:00:51,2019-08-07 09:27:00,1,,"[虎扑8月7日讯 老鹰官方今日宣布，球队与后卫布兰登-古德温正式签下一份双向合同。根据球队条款，合同细节并未披露。, 双向合同将根据球员在NBA球队打球还是NBA发展联盟打球支付其工资，为了容纳身背双向合同的球员，NBA球队将增加额外的球员名额。身背双向合同的球员在前往NBA发展联盟打球时将获得比普通发展联盟球员更多的工资，此举的目的是希望他们不要前往海外打球。, “当经纪人给我打电话的时候，我在玩《使命召唤》，于是我暂停了游戏，跟他聊了一会，然后我告诉了母亲这个消息，我还没有跟任何人聊过，我跟特雷-杨在AEBL的非正式比赛上聊过，跟他聊了一会。”古德温说道。, 2018-19赛季常规赛，古德温代表掘金出场16场常规赛，场均出战3.6分钟，可以拿到1.4分0.2篮板0.9助攻。]",204809.0,0.0
28,sport,Twitter, 纳斯：需要将世界杯比赛视为季后赛，我会尝试不同的阵容 ,2019-08-07 14:00:53,2019-08-07 09:26:01,5,,"[虎扑8月7日讯 加拿大男篮主教练尼克-纳斯在今日接受媒体采访时谈到了自己在本届世界杯的执教理念。, “正如你们所知道的那样，我会尝试多种不同的阵容搭配，我不会对半场比赛的糟糕表现或者一节比赛的糟糕表现过于担心，也不会对某个半场或者某节比赛的出色表现而过于兴奋。我们需要做的就是在每一天都付出努力，在每一天都尽可能地学习，在每一天都取得进步。我们需要去尝试新的领域，保持最佳的心理状态和身体状态，为比赛跳球的那一刻做好准备。”纳斯说道。, “我们需要将在中国举行的男篮世界杯的比赛视为季后赛，每一场比赛都必须赢下，但这需要一个循序渐进的过程，我们爱球迷们的支持，我们需要你们的支持。”纳斯接着说道。, 本届世界杯，加拿大与塞内加尔、立陶宛和澳大利亚同处H组，北京时间9月1日小组赛揭幕战，加拿大将在东莞对阵澳大利亚。]",204868.0,0.002771730895818052
29,sport,NBC, 塔特姆期待新赛季迎来爆发：想成为最好的球员之一 ,2019-08-07 14:00:54,2019-08-07 09:14:17,7,,"[虎扑8月7日讯 正在参加美国篮球集训队的凯尔特人前锋杰森-塔特姆最近接受了记者采访，期间他再次谈起了自己在下赛季的目标。, “我想成为最好的球员之一，”塔特姆说道，“这会有更多挑战，但我很兴奋。”, 在上周的采访中，塔特姆就表示希望自己在新赛季能有“更大飞跃”，这也或多或少暗示他对上赛季的表现不够满意。在这次的采访中，塔特姆再次被问到了这个话题。, “伙计，上赛季你很难找出一件事来说，”塔特姆说道，“我所有的数据都好了一些，我做的也更好了，只是没能达到我的预期，也没达到世界上所有人对我的期望。我应该明白球队的不确定性，我们有那么多可以打球的家伙，有很多想要赢得总冠军又充满天赋的球员，但每个人都必须让一步做出牺牲，可是最终这没有奏效。”, “上赛季已经过去了，现在谈论上赛季的事每个人都有点厌倦了，我们有了新的团队，新的球员，所以我们只是想继续前进，为新赛季做好准备。”塔特姆继续说道。, 采访中今年21岁的塔特姆表示，要想实现更大飞跃，首先就是要以一名NBA超级球星的标准来要求自己。, “要更加自信，要比我前两个赛季说的更多，之前我真的是一个新人，所以我没有说太多话。但现在我赢得了教练、队友和联盟周围人的尊重，所以我现在可以多说一点了。”塔特姆如此说道。]",205572.0,0.004132002938758517
30,sport,Twitter, 麦科勒姆谈多人退出美国队：在他们退出前我就退出了 ,2019-08-07 14:00:56,2019-08-07 09:02:46,10,,"[虎扑8月7日讯 开拓者后卫CJ-麦科勒姆近日在做客著名记者Adrian Wojnarowski的播客时谈到了大量球员陆续退出美国男篮训练营并不会为国出战今夏男篮世界杯一事。, “这个趋势延续下去，AD（安东尼-戴维斯），布拉德利（比尔），所有人都在退出，达米安（利拉德）最终也退出了。在他们退出之前我就退出了，他们的决定没有影响到我。我考虑的不是自己，而是考虑到开拓者和我的家人。”麦科勒姆说道。, “我觉得其他人的想法可能是，‘为什么我要担任一支可能输球的美国队阵容的头号球星？’或者是出于负荷量的考虑。如果我们都参赛，出场负荷更少，每场打20到25分钟，场场大胜，你继续备战新赛季。但是很多人不打，你的出场时间就可能增长，使用率可能增加，那会影响到你的夏天。当你进入来年三月时，当体能危机来临......1月之前，也就是全明星假期前是一波体能危机期；然后在全明星假期过后，球员们容易在三月和四月受伤倒下。那些在夏休期额外的消耗，我几乎每年已经在出场时间上处于联盟领跑行列，我可不想还要跑一趟澳大利亚和中国（注：美国男篮计划在澳大利亚参加几场热身赛后再前往中国参赛）后再回来备战新赛季，而我本来可以战略性地计划好我的训练比赛负荷，在恰当的时间点安排我的休赛期训练量。”麦科勒姆说道。, 2018-19赛季常规赛，麦科勒姆场均出战33.9分钟，得到21.0分4.0篮板3.0助攻；季后赛场均出战39.7分钟，得到24.7分5.0篮板3.7助攻。]",206263.0,0.006160679511643214
31,sport,Instagram, 祖孙情深！斯蒂芬-库里晒儿子卡农与父亲戴尔-库里合照 ,2019-08-07 14:00:58,2019-08-07 08:26:59,1,,"[虎扑8月7日讯 今日，勇士后卫斯蒂芬-库里更新个人ins，晒出一张自己的父亲戴尔-库里和儿子卡农在湾区SC30选拔训练营活动现场的合照。, , 库里与妻子育有两女一子，大女儿莱利出生于2012年，小女儿莱恩出生于2015年，儿子卡农出生于2018年。, 2018-19赛季常规赛，斯蒂芬-库里场均上场33.8分钟，得到27.3分5.3篮板5.2助攻1.33抢断。,  ,  ]",208410.0,0.0
32,sport,Eurohoops, 佐兰-德拉季奇签约德国乌尔姆兰蒂奥帕姆篮球俱乐部 ,2019-08-07 14:01:00,2019-08-07 08:14:00,9,,"[虎扑8月7日讯 德国的乌尔姆兰蒂奥帕姆篮球俱乐部宣布，他们已经与佐兰-德拉季奇签约。, 佐兰-德拉季奇是热火球员戈兰-德拉季奇的弟弟，曾在热火和太阳效力。, 2018-19赛季，佐兰-德拉季奇在意大利的Pallacanestro Trieste 2004俱乐部场均出战24.4分钟可以拿到12.8分2.6篮板2助攻。]",209189.0,0.00533905714785222
33,sport,TMZ体育, 魔术师开启意大利游艇之旅，游艇租赁费每周近百万美元 ,2019-08-07 14:01:01,2019-08-07 08:06:00,9,,"[虎扑8月7日讯 根据TMZ体育的报道，魔术师约翰逊开启了他一年一度的意大利之旅，他乘坐一艘名叫Aquila的游艇离开了Amalfi海岸。, 这艘游艇长约86米，每周的租赁费95万美元，上面有健身房、餐厅、影院和按摩室等设施，可以搭载12名乘客，船上的工作人员28名。, 与约翰逊一起出游的有LL COOL J，还有Rodney Peete和Holly Robinson Peete夫妇。, 通常来说，约翰逊每年的意大利之旅会进行6周，这样的话，只是游艇租赁费就接近600万美元。]",209669.0,0.005317076213511036
34,sport,Twitter, 有感而发？詹姆斯连续发推：他们很生气，也很害怕 ,2019-08-07 14:01:03,2019-08-07 07:57:49,7,,"[虎扑8月7日讯 湖人前锋勒布朗-詹姆斯今日连续发推表达个人感想。, 詹姆斯首先发布了一条关于他的经纪人里奇-保罗的推特内容。“#里奇-保罗规则。”詹姆斯写道。, 很快詹姆斯在第二条推特中写道：“（笑脸表情）没法停止，也不会停止！他们非常生气，也很害怕。没什么能阻挡这里的运动和文化。抱歉！并不抱歉。”, 此外，同为里奇-保罗客户的骑士球员特里斯坦-汤普森发推写道：“里奇-保罗（山羊表情，谐音Goat代指‘史上最佳’）。”而詹姆斯也转发了这条推特声援里奇-保罗。, 据NBA记者Dave McMenamin转推解释，詹姆斯是在回应一篇关于NCAA计划更改其经纪人认证标准的报道，NCAA委员会于近日增加了大学球员试水选秀时，所签约的经纪人必须达到以下要求（1.获得学士学位；2.获得至少三年的NBPA球员工会认证；3.通过印第安纳波利斯的NCAA办公处的现场考试），而里奇-保罗并不具备学士学位，他也是NCAA委员会引入这一变革的显著动机之一。, , ]",210160.0,0.003971052640773436
35,sport,NBA官网, 官方：热火与犹多尼斯-哈斯勒姆续约 ,2019-08-07 14:01:05,2019-08-07 07:52:00,5,,"[虎扑8月7日讯 热火官方今日宣布，他们已经与犹多尼斯-哈斯勒姆完成续约，根据球队的政策，合同的细节没有被公布。, “我们骄傲地欢迎我们的队长回到球队征战他的第17个赛季，UD是热火的心脏和灵魂，我们骄傲地宣布能让他再次带领这支球队前进。”热火总裁帕特-莱利说道。, 根据The Athletic记者Shams Charania之前的报道，哈斯勒姆与热火签下一年合同，完成续约，这份合同价值260万美元。, 哈斯勒姆职业生涯至今16个赛季均在热火度过，他为热火出战854场常规赛，场均出战25.2分钟得到7.6分6.7篮板。]",210509.0,0.002639473402043077
36,sport,Twitter, 阿德巴约：很开心UD回到球队，期待着新赛季 ,2019-08-07 14:01:06,2019-08-07 07:40:00,10,,"[虎扑8月7日讯 根据The Athletic记者Shams Charania报道，犹多尼斯-哈斯勒姆与热火签下一年合同，完成续约。, “噢，天呐，我很开心我兄弟UD（哈斯勒姆）回来了，我的前辈回来了，他跟我关系很近，就像是我的大哥，我很开心他回来了，期待着新赛季。”巴姆-阿德巴约说道。, 哈斯勒姆职业生涯至今16个赛季均在热火度过，下赛季将为哈斯勒姆为热火效力的第17个赛季。]",211229.0,0.005902427120813118
37,sport,福克斯体育, 澳大利亚男篮公布出战男篮世界杯的12人大名单 ,2019-08-07 14:01:08,2019-08-07 07:33:00,4,,"[虎扑8月7日讯 澳大利亚男篮今日公布了他们出战今夏男篮世界杯的最终12人大名单。, 具体名单如下：阿隆-贝恩斯、安德鲁-博古特、乔纳-博尔登、Xavier Cooks、马修-戴拉维多瓦、Cameron Gliddon、Chris Goulding、乔-英格尔斯、尼古拉斯-凯、乔克-兰代尔、帕蒂-米尔斯和内森-索比。, 本次男篮世界杯，澳大利亚和塞内加尔，加拿大和立陶宛同处H组。]",211649.0,0.001960453557908754
